Observation Date,Confirmed,Day,Total per Day
03/07/2020,1272,,
03/07/2020,1215,,
03/07/2020,1018,,
03/07/2020,990,,
03/07/2020,949,,
03/07/2020,935,,
03/07/2020,799,,
03/07/2020,758,,
03/07/2020,696,,
03/07/2020,631,,
03/07/2020,576,,
03/07/2020,539,,
03/07/2020,500,,
03/07/2020,481,,
03/07/2020,461,,
03/07/2020,426,,
03/07/2020,342,,
03/07/2020,318,,
03/07/2020,296,,
03/07/2020,268,,
03/07/2020,252,,
03/07/2020,245,,
03/07/2020,206,,
03/07/2020,188,,
03/07/2020,174,,
03/07/2020,169,,
03/07/2020,168,,
03/07/2020,161,,
03/07/2020,147,,
03/07/2020,146,,
03/07/2020,138,,
03/07/2020,136,,
03/07/2020,133,,
03/07/2020,125,,
03/07/2020,120,,
03/07/2020,108,,
03/07/2020,93,,
03/07/2020,93,,
03/07/2020,85,,
03/07/2020,79,,
03/07/2020,76,,
03/07/2020,75,,
03/07/2020,75,,
03/07/2020,71,,
03/07/2020,61,,
03/07/2020,57,,
03/07/2020,54,,
03/07/2020,50,,
03/07/2020,50,,
03/07/2020,46,,
03/07/2020,45,,
03/07/2020,45,,
03/07/2020,45,,
03/07/2020,34,,
03/07/2020,32,,
03/07/2020,28,,
03/07/2020,27,,
03/07/2020,27,,
03/07/2020,23,,
03/07/2020,23,,
03/07/2020,22,,
03/07/2020,22,,
03/07/2020,21,,
03/07/2020,21,,
03/07/2020,21,,
03/07/2020,20,,
03/07/2020,19,,
03/07/2020,18,,
03/07/2020,18,,
03/07/2020,18,,
03/07/2020,17,,
03/07/2020,16,,
03/07/2020,15,,
03/07/2020,15,,
03/07/2020,14,,
03/07/2020,13,,
03/07/2020,13,,
03/07/2020,13,,
03/07/2020,13,,
03/07/2020,12,,
03/07/2020,11,,
03/07/2020,11,,
03/07/2020,10,,
03/07/2020,10,,
03/07/2020,9,,
03/07/2020,9,,
03/07/2020,9,,
03/07/2020,8,,
03/07/2020,8,,
03/07/2020,7,,
03/07/2020,7,,
03/07/2020,6,,
03/07/2020,6,,
03/07/2020,6,,
03/07/2020,6,,
03/07/2020,6,,
03/07/2020,5,,
03/07/2020,5,,
03/07/2020,5,,
03/07/2020,5,,
03/07/2020,5,,
03/07/2020,5,,
03/07/2020,5,,
03/07/2020,4,,
03/07/2020,4,,
03/07/2020,4,,
03/07/2020,4,,
03/07/2020,4,,
03/07/2020,4,,
03/07/2020,4,,
03/07/2020,3,,
03/07/2020,3,,
03/07/2020,3,,
03/07/2020,3,,
03/07/2020,3,,
03/07/2020,3,,
03/07/2020,3,,
03/07/2020,3,,
03/07/2020,3,,
03/07/2020,3,,
03/07/2020,3,,
03/07/2020,3,,
03/07/2020,3,,
03/07/2020,3,,
03/07/2020,3,,
03/07/2020,3,,
03/07/2020,3,,
03/07/2020,2,,
03/07/2020,2,,
03/07/2020,2,,
03/07/2020,2,,
03/07/2020,2,,
03/07/2020,2,,
03/07/2020,2,,
03/07/2020,2,,
03/07/2020,2,,
03/07/2020,2,,
03/07/2020,2,,
03/07/2020,2,,
03/07/2020,2,,
03/07/2020,2,,
03/07/2020,2,,
03/07/2020,2,,
03/07/2020,2,,
03/07/2020,2,,
03/07/2020,2,,
03/07/2020,2,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,1,,
03/07/2020,0,,
03/07/2020,0,,
03/07/2020,0,,
03/07/2020,0,,
03/07/2020,0,,
03/07/2020,0,,
03/08/2020,67707,,
03/08/2020,7375,,
03/08/2020,7314,,
03/08/2020,6566,,
03/08/2020,1352,,
03/08/2020,1272,,
03/08/2020,1215,,
03/08/2020,1126,,
03/08/2020,1040,,
03/08/2020,1018,,
03/08/2020,990,,
03/08/2020,935,,
03/08/2020,758,,
03/08/2020,696,,
03/08/2020,673,,
03/08/2020,631,,
03/08/2020,576,,
03/08/2020,539,,
03/08/2020,502,,
03/08/2020,481,,
03/08/2020,428,,
03/08/2020,342,,
03/08/2020,337,,
03/08/2020,318,,
03/08/2020,296,,
03/08/2020,273,,
03/08/2020,265,,
03/08/2020,252,,
03/08/2020,245,,
03/08/2020,203,,
03/08/2020,200,,
03/08/2020,176,,
03/08/2020,174,,
03/08/2020,168,,
03/08/2020,150,,
03/08/2020,146,,
03/08/2020,136,,
03/08/2020,133,,
03/08/2020,125,,
03/08/2020,124,,
03/08/2020,114,,
03/08/2020,104,,
03/08/2020,99,,
03/08/2020,93,,
03/08/2020,85,,
03/08/2020,83,,
03/08/2020,83,,
03/08/2020,76,,
03/08/2020,75,,
03/08/2020,75,,
03/08/2020,73,,
03/08/2020,64,,
03/08/2020,60,,
03/08/2020,50,,
03/08/2020,50,,
03/08/2020,49,,
03/08/2020,45,,
03/08/2020,45,,
03/08/2020,45,,
03/08/2020,39,,
03/08/2020,39,,
03/08/2020,38,,
03/08/2020,38,,
03/08/2020,36,,
03/08/2020,35,,
03/08/2020,32,,
03/08/2020,31,,
03/08/2020,31,,
03/08/2020,30,,
03/08/2020,30,,
03/08/2020,28,,
03/08/2020,27,,
03/08/2020,23,,
03/08/2020,22,,
03/08/2020,21,,
03/08/2020,21,,
03/08/2020,20,,
03/08/2020,19,,
03/08/2020,19,,
03/08/2020,18,,
03/08/2020,17,,
03/08/2020,16,,
03/08/2020,16,,
03/08/2020,15,,
03/08/2020,15,,
03/08/2020,15,,
03/08/2020,14,,
03/08/2020,14,,
03/08/2020,13,,
03/08/2020,12,,
03/08/2020,12,,
03/08/2020,12,,
03/08/2020,12,,
03/08/2020,11,,
03/08/2020,11,,
03/08/2020,11,,
03/08/2020,10,,
03/08/2020,10,,
03/08/2020,10,,
03/08/2020,9,,
03/08/2020,9,,
03/08/2020,8,,
03/08/2020,8,,
03/08/2020,8,,
03/08/2020,7,,
03/08/2020,7,,
03/08/2020,7,,
03/08/2020,7,,
03/08/2020,7,,
03/08/2020,6,,
03/08/2020,6,,
03/08/2020,6,,
03/08/2020,6,,
03/08/2020,6,,
03/08/2020,6,,
03/08/2020,5,,
03/08/2020,5,,
03/08/2020,5,,
03/08/2020,5,,
03/08/2020,5,,
03/08/2020,5,,
03/08/2020,5,,
03/08/2020,5,,
03/08/2020,4,,
03/08/2020,4,,
03/08/2020,4,,
03/08/2020,4,,
03/08/2020,4,,
03/08/2020,4,,
03/08/2020,4,,
03/08/2020,4,,
03/08/2020,4,,
03/08/2020,4,,
03/08/2020,3,,
03/08/2020,3,,
03/08/2020,3,,
03/08/2020,3,,
03/08/2020,3,,
03/08/2020,3,,
03/08/2020,3,,
03/08/2020,3,,
03/08/2020,3,,
03/08/2020,3,,
03/08/2020,3,,
03/08/2020,3,,
03/08/2020,3,,
03/08/2020,3,,
03/08/2020,3,,
03/08/2020,3,,
03/08/2020,2,,
03/08/2020,2,,
03/08/2020,2,,
03/08/2020,2,,
03/08/2020,2,,
03/08/2020,2,,
03/08/2020,2,,
03/08/2020,2,,
03/08/2020,2,,
03/08/2020,2,,
03/08/2020,2,,
03/08/2020,2,,
03/08/2020,2,,
03/08/2020,2,,
03/08/2020,2,,
03/08/2020,2,,
03/08/2020,2,,
03/08/2020,2,,
03/08/2020,2,,
03/08/2020,2,,
03/08/2020,2,,
03/08/2020,2,,
03/08/2020,2,,
03/08/2020,2,,
03/08/2020,2,,
03/08/2020,2,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,1,,
03/08/2020,0,,
03/08/2020,0,,
03/08/2020,0,,
03/08/2020,0,,
03/08/2020,0,,
03/08/2020,0,,
03/09/2020,67743,,
03/09/2020,9172,,
03/09/2020,7478,,
03/09/2020,7161,,
03/09/2020,1352,,
03/09/2020,1272,,
03/09/2020,1215,,
03/09/2020,1209,,
03/09/2020,1176,,
03/09/2020,1073,,
03/09/2020,1018,,
03/09/2020,990,,
03/09/2020,935,,
03/09/2020,758,,
03/09/2020,696,,
03/09/2020,631,,
03/09/2020,576,,
03/09/2020,539,,
03/09/2020,511,,
03/09/2020,481,,
03/09/2020,428,,
03/09/2020,374,,
03/09/2020,342,,
03/09/2020,321,,
03/09/2020,321,,
03/09/2020,318,,
03/09/2020,296,,
03/09/2020,252,,
03/09/2020,248,,
03/09/2020,245,,
03/09/2020,239,,
03/09/2020,205,,
03/09/2020,174,,
03/09/2020,168,,
03/09/2020,150,,
03/09/2020,146,,
03/09/2020,136,,
03/09/2020,133,,
03/09/2020,131,,
03/09/2020,125,,
03/09/2020,124,,
03/09/2020,117,,
03/09/2020,115,,
03/09/2020,98,,
03/09/2020,95,,
03/09/2020,93,,
03/09/2020,90,,
03/09/2020,83,,
03/09/2020,76,,
03/09/2020,75,,
03/09/2020,75,,
03/09/2020,73,,
03/09/2020,64,,
03/09/2020,60,,
03/09/2020,58,,
03/09/2020,55,,
03/09/2020,50,,
03/09/2020,48,,
03/09/2020,45,,
03/09/2020,45,,
03/09/2020,45,,
03/09/2020,43,,
03/09/2020,39,,
03/09/2020,38,,
03/09/2020,36,,
03/09/2020,34,,
03/09/2020,32,,
03/09/2020,32,,
03/09/2020,31,,
03/09/2020,31,,
03/09/2020,30,,
03/09/2020,30,,
03/09/2020,30,,
03/09/2020,25,,
03/09/2020,22,,
03/09/2020,21,,
03/09/2020,21,,
03/09/2020,20,,
03/09/2020,20,,
03/09/2020,19,,
03/09/2020,19,,
03/09/2020,18,,
03/09/2020,18,,
03/09/2020,17,,
03/09/2020,17,,
03/09/2020,16,,
03/09/2020,16,,
03/09/2020,16,,
03/09/2020,15,,
03/09/2020,15,,
03/09/2020,15,,
03/09/2020,15,,
03/09/2020,15,,
03/09/2020,15,,
03/09/2020,14,,
03/09/2020,12,,
03/09/2020,12,,
03/09/2020,12,,
03/09/2020,10,,
03/09/2020,10,,
03/09/2020,9,,
03/09/2020,9,,
03/09/2020,9,,
03/09/2020,9,,
03/09/2020,8,,
03/09/2020,8,,
03/09/2020,8,,
03/09/2020,7,,
03/09/2020,7,,
03/09/2020,7,,
03/09/2020,7,,
03/09/2020,7,,
03/09/2020,7,,
03/09/2020,7,,
03/09/2020,6,,
03/09/2020,6,,
03/09/2020,6,,
03/09/2020,6,,
03/09/2020,6,,
03/09/2020,6,,
03/09/2020,5,,
03/09/2020,5,,
03/09/2020,5,,
03/09/2020,5,,
03/09/2020,5,,
03/09/2020,5,,
03/09/2020,4,,
03/09/2020,4,,
03/09/2020,4,,
03/09/2020,4,,
03/09/2020,4,,
03/09/2020,4,,
03/09/2020,4,,
03/09/2020,4,,
03/09/2020,4,,
03/09/2020,4,,
03/09/2020,4,,
03/09/2020,4,,
03/09/2020,3,,
03/09/2020,3,,
03/09/2020,3,,
03/09/2020,3,,
03/09/2020,3,,
03/09/2020,3,,
03/09/2020,3,,
03/09/2020,3,,
03/09/2020,3,,
03/09/2020,3,,
03/09/2020,3,,
03/09/2020,3,,
03/09/2020,3,,
03/09/2020,3,,
03/09/2020,3,,
03/09/2020,3,,
03/09/2020,3,,
03/09/2020,2,,
03/09/2020,2,,
03/09/2020,2,,
03/09/2020,2,,
03/09/2020,2,,
03/09/2020,2,,
03/09/2020,2,,
03/09/2020,2,,
03/09/2020,2,,
03/09/2020,2,,
03/09/2020,2,,
03/09/2020,2,,
03/09/2020,2,,
03/09/2020,2,,
03/09/2020,2,,
03/09/2020,2,,
03/09/2020,2,,
03/09/2020,2,,
03/09/2020,2,,
03/09/2020,2,,
03/09/2020,2,,
03/09/2020,2,,
03/09/2020,2,,
03/09/2020,2,,
03/09/2020,2,,
03/09/2020,2,,
03/09/2020,2,,
03/09/2020,2,,
03/09/2020,2,,
03/09/2020,2,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,1,,
03/09/2020,0,,
03/09/2020,0,,
03/09/2020,0,,
03/09/2020,0,,
03/09/2020,0,,
03/09/2020,0,,
03/10/2020,67760,,
03/10/2020,10149,,
03/10/2020,8042,,
03/10/2020,7513,,
03/10/2020,1784,,
03/10/2020,1695,,
03/10/2020,1457,,
03/10/2020,1353,,
03/10/2020,1272,,
03/10/2020,1215,,
03/10/2020,1018,,
03/10/2020,990,,
03/10/2020,935,,
03/10/2020,758,,
03/10/2020,696,,
03/10/2020,631,,
03/10/2020,581,,
03/10/2020,576,,
03/10/2020,539,,
03/10/2020,491,,
03/10/2020,481,,
03/10/2020,429,,
03/10/2020,400,,
03/10/2020,382,,
03/10/2020,382,,
03/10/2020,355,,
03/10/2020,344,,
03/10/2020,318,,
03/10/2020,296,,
03/10/2020,267,,
03/10/2020,267,,
03/10/2020,262,,
03/10/2020,252,,
03/10/2020,245,,
03/10/2020,182,,
03/10/2020,174,,
03/10/2020,173,,
03/10/2020,168,,
03/10/2020,160,,
03/10/2020,146,,
03/10/2020,144,,
03/10/2020,136,,
03/10/2020,133,,
03/10/2020,129,,
03/10/2020,125,,
03/10/2020,125,,
03/10/2020,120,,
03/10/2020,110,,
03/10/2020,93,,
03/10/2020,92,,
03/10/2020,89,,
03/10/2020,76,,
03/10/2020,75,,
03/10/2020,75,,
03/10/2020,74,,
03/10/2020,71,,
03/10/2020,69,,
03/10/2020,69,,
03/10/2020,59,,
03/10/2020,58,,
03/10/2020,56,,
03/10/2020,55,,
03/10/2020,53,,
03/10/2020,51,,
03/10/2020,47,,
03/10/2020,46,,
03/10/2020,41,,
03/10/2020,41,,
03/10/2020,41,,
03/10/2020,40,,
03/10/2020,36,,
03/10/2020,34,,
03/10/2020,33,,
03/10/2020,32,,
03/10/2020,31,,
03/10/2020,31,,
03/10/2020,31,,
03/10/2020,27,,
03/10/2020,25,,
03/10/2020,25,,
03/10/2020,24,,
03/10/2020,22,,
03/10/2020,21,,
03/10/2020,20,,
03/10/2020,20,,
03/10/2020,18,,
03/10/2020,18,,
03/10/2020,18,,
03/10/2020,18,,
03/10/2020,17,,
03/10/2020,17,,
03/10/2020,16,,
03/10/2020,15,,
03/10/2020,15,,
03/10/2020,15,,
03/10/2020,15,,
03/10/2020,15,,
03/10/2020,15,,
03/10/2020,14,,
03/10/2020,13,,
03/10/2020,13,,
03/10/2020,12,,
03/10/2020,12,,
03/10/2020,12,,
03/10/2020,11,,
03/10/2020,11,,
03/10/2020,10,,
03/10/2020,10,,
03/10/2020,10,,
03/10/2020,9,,
03/10/2020,9,,
03/10/2020,9,,
03/10/2020,8,,
03/10/2020,8,,
03/10/2020,8,,
03/10/2020,7,,
03/10/2020,7,,
03/10/2020,7,,
03/10/2020,7,,
03/10/2020,7,,
03/10/2020,7,,
03/10/2020,7,,
03/10/2020,7,,
03/10/2020,7,,
03/10/2020,7,,
03/10/2020,6,,
03/10/2020,6,,
03/10/2020,6,,
03/10/2020,6,,
03/10/2020,6,,
03/10/2020,5,,
03/10/2020,5,,
03/10/2020,5,,
03/10/2020,5,,
03/10/2020,5,,
03/10/2020,5,,
03/10/2020,5,,
03/10/2020,5,,
03/10/2020,5,,
03/10/2020,5,,
03/10/2020,4,,
03/10/2020,4,,
03/10/2020,4,,
03/10/2020,4,,
03/10/2020,4,,
03/10/2020,3,,
03/10/2020,3,,
03/10/2020,3,,
03/10/2020,3,,
03/10/2020,3,,
03/10/2020,3,,
03/10/2020,3,,
03/10/2020,3,,
03/10/2020,3,,
03/10/2020,3,,
03/10/2020,2,,
03/10/2020,2,,
03/10/2020,2,,
03/10/2020,2,,
03/10/2020,2,,
03/10/2020,2,,
03/10/2020,2,,
03/10/2020,2,,
03/10/2020,2,,
03/10/2020,2,,
03/10/2020,2,,
03/10/2020,1,,
03/10/2020,1,,
03/10/2020,1,,
03/10/2020,1,,
03/10/2020,1,,
03/10/2020,1,,
03/10/2020,1,,
03/10/2020,1,,
03/10/2020,1,,
03/10/2020,1,,
03/10/2020,1,,
03/10/2020,1,,
03/10/2020,1,,
03/10/2020,1,,
03/10/2020,1,,
03/10/2020,1,,
03/10/2020,1,,
03/10/2020,1,,
03/10/2020,1,,
03/10/2020,1,,
03/10/2020,1,,
03/10/2020,1,,
03/10/2020,1,,
03/10/2020,1,,
03/10/2020,1,,
03/10/2020,1,,
03/10/2020,0,,
03/10/2020,0,,
03/10/2020,0,,
03/10/2020,0,,
03/10/2020,0,,
03/10/2020,0,,
03/10/2020,0,,
03/10/2020,0,,
03/10/2020,0,,
03/10/2020,0,,
03/10/2020,0,,
03/10/2020,0,,
03/10/2020,0,,
03/10/2020,0,,
03/11/2020,67773,,
03/11/2020,12462,,
03/11/2020,9000,,
03/11/2020,7755,,
03/11/2020,2281,,
03/11/2020,2277,,
03/11/2020,1908,,
03/11/2020,1356,,
03/11/2020,1273,,
03/11/2020,1215,,
03/11/2020,1018,,
03/11/2020,990,,
03/11/2020,935,,
03/11/2020,760,,
03/11/2020,696,,
03/11/2020,652,,
03/11/2020,639,,
03/11/2020,631,,
03/11/2020,598,,
03/11/2020,576,,
03/11/2020,539,,
03/11/2020,503,,
03/11/2020,500,,
03/11/2020,482,,
03/11/2020,456,,
03/11/2020,442,,
03/11/2020,435,,
03/11/2020,366,,
03/11/2020,344,,
03/11/2020,318,,
03/11/2020,314,,
03/11/2020,296,,
03/11/2020,262,,
03/11/2020,252,,
03/11/2020,246,,
03/11/2020,245,,
03/11/2020,220,,
03/11/2020,195,,
03/11/2020,178,,
03/11/2020,177,,
03/11/2020,174,,
03/11/2020,168,,
03/11/2020,149,,
03/11/2020,146,,
03/11/2020,136,,
03/11/2020,133,,
03/11/2020,127,,
03/11/2020,126,,
03/11/2020,125,,
03/11/2020,109,,
03/11/2020,99,,
03/11/2020,95,,
03/11/2020,93,,
03/11/2020,91,,
03/11/2020,85,,
03/11/2020,76,,
03/11/2020,75,,
03/11/2020,75,,
03/11/2020,74,,
03/11/2020,72,,
03/11/2020,71,,
03/11/2020,65,,
03/11/2020,62,,
03/11/2020,62,,
03/11/2020,61,,
03/11/2020,60,,
03/11/2020,59,,
03/11/2020,59,,
03/11/2020,59,,
03/11/2020,57,,
03/11/2020,49,,
03/11/2020,48,,
03/11/2020,46,,
03/11/2020,45,,
03/11/2020,43,,
03/11/2020,41,,
03/11/2020,39,,
03/11/2020,38,,
03/11/2020,38,,
03/11/2020,34,,
03/11/2020,34,,
03/11/2020,31,,
03/11/2020,28,,
03/11/2020,25,,
03/11/2020,24,,
03/11/2020,23,,
03/11/2020,23,,
03/11/2020,23,,
03/11/2020,21,,
03/11/2020,21,,
03/11/2020,21,,
03/11/2020,21,,
03/11/2020,20,,
03/11/2020,20,,
03/11/2020,20,,
03/11/2020,19,,
03/11/2020,19,,
03/11/2020,19,,
03/11/2020,19,,
03/11/2020,19,,
03/11/2020,18,,
03/11/2020,18,,
03/11/2020,17,,
03/11/2020,16,,
03/11/2020,16,,
03/11/2020,13,,
03/11/2020,13,,
03/11/2020,13,,
03/11/2020,13,,
03/11/2020,12,,
03/11/2020,12,,
03/11/2020,11,,
03/11/2020,11,,
03/11/2020,11,,
03/11/2020,11,,
03/11/2020,10,,
03/11/2020,10,,
03/11/2020,10,,
03/11/2020,10,,
03/11/2020,10,,
03/11/2020,9,,
03/11/2020,9,,
03/11/2020,9,,
03/11/2020,9,,
03/11/2020,9,,
03/11/2020,9,,
03/11/2020,9,,
03/11/2020,9,,
03/11/2020,8,,
03/11/2020,8,,
03/11/2020,8,,
03/11/2020,8,,
03/11/2020,8,,
03/11/2020,8,,
03/11/2020,7,,
03/11/2020,7,,
03/11/2020,7,,
03/11/2020,7,,
03/11/2020,7,,
03/11/2020,7,,
03/11/2020,7,,
03/11/2020,7,,
03/11/2020,6,,
03/11/2020,6,,
03/11/2020,6,,
03/11/2020,6,,
03/11/2020,5,,
03/11/2020,5,,
03/11/2020,5,,
03/11/2020,5,,
03/11/2020,5,,
03/11/2020,5,,
03/11/2020,5,,
03/11/2020,5,,
03/11/2020,5,,
03/11/2020,4,,
03/11/2020,4,,
03/11/2020,3,,
03/11/2020,3,,
03/11/2020,3,,
03/11/2020,3,,
03/11/2020,3,,
03/11/2020,3,,
03/11/2020,3,,
03/11/2020,3,,
03/11/2020,3,,
03/11/2020,2,,
03/11/2020,2,,
03/11/2020,2,,
03/11/2020,2,,
03/11/2020,2,,
03/11/2020,2,,
03/11/2020,2,,
03/11/2020,2,,
03/11/2020,2,,
03/11/2020,2,,
03/11/2020,2,,
03/11/2020,2,,
03/11/2020,1,,
03/11/2020,1,,
03/11/2020,1,,
03/11/2020,1,,
03/11/2020,1,,
03/11/2020,1,,
03/11/2020,1,,
03/11/2020,1,,
03/11/2020,1,,
03/11/2020,1,,
03/11/2020,1,,
03/11/2020,1,,
03/11/2020,1,,
03/11/2020,1,,
03/11/2020,1,,
03/11/2020,1,,
03/11/2020,1,,
03/11/2020,1,,
03/11/2020,1,,
03/11/2020,1,,
03/11/2020,1,,
03/11/2020,1,,
03/11/2020,1,,
03/11/2020,1,,
03/11/2020,1,,
03/11/2020,1,,
03/11/2020,1,,
03/11/2020,0,,
03/11/2020,0,,
03/11/2020,0,,
03/11/2020,0,,
03/11/2020,0,,
03/11/2020,0,,
03/11/2020,0,,
03/11/2020,0,,
03/11/2020,0,,
03/11/2020,0,,
03/11/2020,0,,
03/12/2020,67781,,
03/12/2020,12462,,
03/12/2020,10075,,
03/12/2020,7869,,
03/12/2020,2281,,
03/12/2020,2277,,
03/12/2020,2078,,
03/12/2020,1356,,
03/12/2020,1273,,
03/12/2020,1215,,
03/12/2020,1018,,
03/12/2020,990,,
03/12/2020,935,,
03/12/2020,760,,
03/12/2020,702,,
03/12/2020,696,,
03/12/2020,652,,
03/12/2020,639,,
03/12/2020,631,,
03/12/2020,615,,
03/12/2020,599,,
03/12/2020,576,,
03/12/2020,539,,
03/12/2020,503,,
03/12/2020,482,,
03/12/2020,456,,
03/12/2020,442,,
03/12/2020,435,,
03/12/2020,344,,
03/12/2020,328,,
03/12/2020,318,,
03/12/2020,314,,
03/12/2020,302,,
03/12/2020,296,,
03/12/2020,262,,
03/12/2020,252,,
03/12/2020,245,,
03/12/2020,221,,
03/12/2020,195,,
03/12/2020,178,,
03/12/2020,174,,
03/12/2020,168,,
03/12/2020,149,,
03/12/2020,146,,
03/12/2020,136,,
03/12/2020,133,,
03/12/2020,131,,
03/12/2020,129,,
03/12/2020,127,,
03/12/2020,125,,
03/12/2020,108,,
03/12/2020,103,,
03/12/2020,99,,
03/12/2020,94,,
03/12/2020,93,,
03/12/2020,89,,
03/12/2020,85,,
03/12/2020,80,,
03/12/2020,76,,
03/12/2020,75,,
03/12/2020,75,,
03/12/2020,73,,
03/12/2020,71,,
03/12/2020,70,,
03/12/2020,69,,
03/12/2020,67,,
03/12/2020,65,,
03/12/2020,61,,
03/12/2020,59,,
03/12/2020,59,,
03/12/2020,52,,
03/12/2020,52,,
03/12/2020,49,,
03/12/2020,49,,
03/12/2020,49,,
03/12/2020,46,,
03/12/2020,46,,
03/12/2020,45,,
03/12/2020,45,,
03/12/2020,43,,
03/12/2020,42,,
03/12/2020,39,,
03/12/2020,35,,
03/12/2020,34,,
03/12/2020,32,,
03/12/2020,31,,
03/12/2020,29,,
03/12/2020,28,,
03/12/2020,27,,
03/12/2020,24,,
03/12/2020,24,,
03/12/2020,24,,
03/12/2020,23,,
03/12/2020,23,,
03/12/2020,22,,
03/12/2020,22,,
03/12/2020,21,,
03/12/2020,21,,
03/12/2020,20,,
03/12/2020,20,,
03/12/2020,19,,
03/12/2020,19,,
